
 id                  | input                                                                     | target
 1320021718807838721 |           [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320028456185483266 |                         [[0, 0, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320023986634448896 |           [[2, 0, 0, 1], [1, 0, 0, 1], [1, 0, 0, 1], [1, 0, 0, 1], [1, 0, 0, 1]] |   [2, 0, 0, 1]
 1320023036054114304 |                                       [[2, 0, 0, 0], [2, 0, 0, 0], [2, 0, 0, 0]] |   [3, 0, 0, 0]
 1320030999628140546 |           [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null

 id                  | input                                                                         | target
---------------------+-------------------------------------------------------------------------------+----------------
 1320029575338881026 |                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320022627868643330 |                      [[2, 0, 0, 0], [2, 0, 0, 0], [2, 0, 0, 0], [2, 0, 0, 0]] |   [2, 0, 0, 0]
 1320031922601549824 |                                                                [[0, 0, 0, 0]] |           null
 1320024830113058817 |                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320024063176134656 |                                    [[1, 0, 1, 1], [1, 0, 1, 1], [0, 0, 1, 0]] |   [1, 0, 1, 1]
 1320030499612598274 |        [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320026402633273347 |                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320030836771651585 |                      [[1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320025092332531713 |        [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320027142739120130 |                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320030748464775175 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320026108205649922 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320023888374489092 |        [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |   [1, 0, 0, 0]
 1320025008836587521 |                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320021868770971649 |                                                  [[0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320032265322233857 |                                                                [[0, 0, 0, 0]] |           null
 1320031586029481984 |                                                  [[0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320026568870199296 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320023116635144196 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320025488048459777 |                                    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320027057888190465 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320029577905930240 |                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320026811800211457 |        [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |           null
 1320027495345852416 |        [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320023640692289538 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320031339207426048 |                                    [[0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 0, 0]] |           null
 1320023888735109123 | [[34, 0, 0, 12], [32, 0, 0, 10], [28, 0, 0, 8], [25, 0, 0, 5], [14, 0, 0, 4]] | [87, 2, 1, 26]
 1320031092984975367 |  [[685, 25, 23, 127], [586, 22, 19, 104], [342, 14, 15, 63], [146, 2, 5, 33]] |           null
 1320026503384567815 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320029753504681984 |                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320028081999007745 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320027578476843008 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320026891449978880 |                                    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320021466629300226 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320030917872803841 |                      [[0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320029499053015042 |                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320028336333201408 |        [[3, 0, 0, 0], [3, 0, 0, 0], [3, 0, 0, 0], [3, 0, 0, 0], [3, 0, 0, 0]] |           null
 1320028488187990017 |                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320031506987950084 |                      [[1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320026749019787265 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320021896818094080 |                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320023969748090881 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320025819197079553 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320030416187830272 |                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320022052103999490 |     [[11, 1, 1, 4], [11, 1, 1, 4], [10, 1, 1, 4], [6, 0, 1, 1], [5, 0, 1, 1]] | [41, 1, 1, 15]
 1320023883349569536 |        [[6, 0, 1, 0], [6, 0, 1, 0], [6, 0, 1, 0], [4, 0, 0, 0], [3, 0, 0, 0]] |   [8, 0, 1, 0]
 1320023133907259393 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320023794849808384 |                                    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320021772717129728 |                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320021967190175744 |        [[3, 0, 0, 2], [2, 0, 0, 1], [2, 0, 0, 1], [2, 0, 0, 0], [1, 0, 0, 0]] |   [4, 0, 0, 3]
 1320022191602323458 |        [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |   [1, 0, 0, 0]
 1320023470588239875 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320030591367155712 |                      [[0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 0, 0]] |           null
 1320031752442753026 |                                    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320028102236528642 |        [[2, 0, 1, 0], [2, 0, 1, 0], [2, 0, 1, 0], [2, 0, 1, 0], [2, 0, 1, 0]] |           null
 1320023130404945922 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320023287972454400 |                                    [[1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |   [1, 0, 0, 0]
 1320023716764504065 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320022462998941699 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320021791587303427 |                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320025243121979393 |                                    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320025887308275713 |                      [[1, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320025735474577410 |                      [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320026016048312325 |                      [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320025224264417281 |                                    [[7, 0, 1, 1], [5, 0, 1, 1], [4, 0, 0, 1]] |           null
 1320025240580259843 |                                    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320022376709586949 |                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320024507101319169 |                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320029913336958978 |                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320026408249413638 |                                                  [[1, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320029661401841664 |        [[0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320023203784183809 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320032258305110016 |                                                                [[0, 0, 0, 0]] |           null
 1320027145041809411 |                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320023547096432642 |                      [[7, 1, 2, 4], [7, 1, 1, 4], [5, 1, 0, 4], [1, 0, 0, 1]] | [19, 1, 7, 10]
 1320025743443755008 |                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320023132078592001 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320029742574297090 |                      [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |           null
 1320022954793684993 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320025046757167107 |        [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |           null
 1320026000994963457 |                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320027082219466752 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320029247558344705 |                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320030086347751424 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320024301613969408 |                      [[7, 0, 0, 1], [7, 0, 0, 1], [6, 0, 0, 0], [2, 0, 0, 0]] |           null
 1320026318877171714 |        [[4, 0, 0, 2], [4, 0, 0, 2], [4, 0, 0, 2], [3, 0, 0, 2], [2, 0, 0, 1]] |           null
 1320031338876063745 |                                    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320028387256209408 |        [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320025049974202370 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320023208041582594 |        [[1, 0, 1, 0], [1, 0, 1, 0], [1, 0, 1, 0], [1, 0, 1, 0], [1, 0, 1, 0]] |   [1, 0, 1, 0]
 1320029351295905793 |                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320021703725109248 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320027242060275714 |        [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |           null
 1320023284575051784 |                                    [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320023464758095872 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320022055199227904 |        [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 0]] |   [0, 0, 0, 1]
 1320030501223211011 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320028948676263936 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320021724528783360 |        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320029118688337926 |                      [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |           null

 id                  | input                                                                                           | target
---------------------+-------------------------------------------------------------------------------------------------+-----------------
 1320024812199268352 |                                        [[3, 0, 0, 1], [3, 0, 0, 1], [3, 0, 0, 1], [3, 0, 0, 1]] |    [3, 0, 0, 1]
 1320026680057077761 |                                                      [[2, 0, 0, 0], [2, 0, 0, 0], [1, 0, 0, 0]] |            null
 1320031513371676672 |                                        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320022957025001473 |                          [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320027239162007553 |                          [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320026388276019201 |                                       [[10, 1, 2, 6], [7, 0, 1, 6], [4, 0, 0, 3], [2, 0, 0, 2]] |            null
 1320022191493316608 |                          [[2, 0, 0, 0], [2, 0, 0, 0], [2, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |    [3, 0, 0, 0]
 1320032103162089472 |                                                                                  [[0, 0, 0, 0]] |            null
 1320021436182953984 |                          [[3, 0, 0, 0], [3, 0, 0, 0], [3, 0, 0, 0], [3, 0, 0, 0], [2, 0, 0, 0]] |    [3, 0, 0, 0]
 1320029591638081539 |                                        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320025067032440833 |                          [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320029163512713216 |                          [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320031336782942208 |                                                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320029748102266880 |                                        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320030760166973441 |                       [[12, 0, 0, 0], [10, 0, 0, 0], [10, 0, 0, 0], [7, 0, 0, 0], [3, 0, 0, 0]] |            null
 1320022133632831488 |                                        [[1, 1, 0, 0], [1, 1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |    [6, 1, 0, 1]
 1320028277185105920 |                                        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320028765137809409 |                                        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320028914115350528 |                          [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320028833819537411 |                                        [[0, 1, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320024740103376897 |                                                                                  [[2, 0, 0, 0]] |            null
 1320021387403235329 |                          [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |    [0, 0, 0, 0]
 1320021311893061632 |                                        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |    [0, 0, 0, 0]
 1320022139819364352 |                                        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |    [0, 0, 0, 0]
 1320021788810792966 |                                        [[6, 0, 0, 2], [4, 0, 0, 2], [3, 0, 0, 2], [2, 0, 0, 1]] |    [7, 0, 0, 2]
 1320024561493012481 |                                [[48, 0, 5, 31], [45, 0, 4, 29], [37, 0, 4, 24], [15, 0, 1, 10]] | [162, 1, 9, 67]
 1320022800908902400 |                                        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |    [0, 0, 0, 0]
 1320023121148129284 |                          [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |    [0, 0, 0, 0]
 1320028754735812610 |                                        [[2, 0, 0, 1], [2, 0, 0, 1], [2, 0, 0, 1], [1, 0, 0, 1]] |            null
 1320030003539681281 |                                        [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320023897417330690 |                          [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |    [0, 0, 0, 0]
 1320031086747987968 |                                        [[5, 0, 0, 3], [4, 0, 0, 2], [4, 0, 0, 2], [4, 0, 0, 2]] |            null
 1320029910199566336 |                                        [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320026903001038849 |                                                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320032019401920512 |                                                                    [[0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320022864578437120 |                          [[1, 0, 0, 1], [1, 0, 0, 1], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |    [1, 0, 0, 1]
 1320030497993420800 |                          [[0, 0, 3, 0], [0, 0, 2, 0], [0, 0, 2, 0], [0, 0, 2, 0], [0, 0, 0, 0]] |            null
 1320021902887440384 |                                                      [[3, 0, 0, 3], [1, 0, 0, 1], [0, 0, 0, 1]] |            null
 1320026311482511360 |  [[497, 48, 0, 219], [428, 42, 0, 186], [375, 36, 0, 163], [283, 32, 0, 119], [155, 16, 0, 69]] |            null
 1320029744050720775 |                                        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320023874239684618 |                          [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |    [0, 0, 0, 0]
 1320027836854509568 |                          [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320023790332612609 |                                                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |    [0, 0, 0, 0]
 1320030581502115841 |                                        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320027357118222336 |                          [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320025919029833729 |                                        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320027322171404293 |                          [[2, 0, 0, 1], [2, 0, 0, 1], [2, 0, 0, 2], [2, 0, 0, 0], [2, 0, 0, 0]] |            null
 1320021605553041408 |                                        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |    [0, 0, 0, 0]
 1320027990013739008 |                                        [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |            null
 1320022110559997954 |                                        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |    [0, 0, 0, 0]
 1320024625028296709 |                      [[16, 0, 1, 0], [14, 0, 1, 0], [12, 0, 1, 0], [11, 0, 1, 0], [9, 0, 1, 0]] |   [23, 0, 1, 0]
 1320022796127223810 |                                        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |    [0, 0, 0, 0]
 1320022202733965319 |                          [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |    [1, 0, 0, 0]
 1320022214171832321 |                          [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |    [1, 0, 0, 0]
 1320027498827018240 |                          [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320027854017495041 |                          [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320030421334347778 |                                        [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320024965584982018 |                                        [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1]] |    [0, 0, 0, 1]
 1320026085178957824 |                          [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |            null
 1320025639739641856 |                          [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320023787073540103 |                                                      [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |    [1, 0, 0, 0]
 1320030759604936706 |                          [[1, 0, 1, 0], [1, 0, 1, 0], [1, 0, 1, 0], [1, 0, 1, 0], [1, 0, 1, 0]] |            null
 1320021941059813379 |                          [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |    [0, 0, 0, 0]
 1320031755894706176 |                                                      [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |            null
 1320025571523358720 | [[787, 15, 13, 300], [683, 11, 12, 252], [621, 10, 10, 229], [473, 8, 7, 173], [257, 4, 0, 96]] |            null
